program,cohort,pacing,past_cohorts,ed_coach_used,ed_coach_available,learn_url
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-112618 - left on 2019-03-01 
",3,3,http://learn.co/ward0420
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,,0,0,http://learn.co/dkidd7
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/donnacamos
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/dlyons8
Program: UI Design,Cohort: online-ui-pt-081919,Pacing: Part Time,,0,0,http://learn.co/cda98a7f-9970-4401-8889-70abec8d3f92
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,,1,1,http://learn.co/dkintop
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/lawrend
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-100719,Pacing: Full Time,,3,3,http://learn.co/douglaspsteen
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,3,3,http://learn.co/drxyclo
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/thadrake83
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/rnguyen832
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/vicision
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-100719 - left on 2019-11-22 
",0,0,http://learn.co/dddangmedia
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/dwanerich
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/dwaine18
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",0,0,http://learn.co/deemarie7154
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/johnbigo
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-081219,Pacing: Part Time,"Past Cohorts:
            online-web-ft-081219 - left on 2019-07-29 
",0,0,http://learn.co/dcrawsh
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/earlrichie16
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ebanh
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/ebisiemen
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-12-10 
",1,1,http://learn.co/ebonyash15
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/eddiemoonie
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",1,1,http://learn.co/etyannikov
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/eirizarry15
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-011419 - left on 2019-12-17 
",1,1,http://learn.co/ussgordoncaptain
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-10 
",1,1,http://learn.co/samirv16
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,9,9,http://learn.co/edselcaprice
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-ft-081219 - left on 2019-11-08 
",2,2,http://learn.co/edalexc
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,3,3,http://learn.co/captainmango
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/edwardek
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ed-karabinus
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/edjmike
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,,0,0,http://learn.co/edwardhrice
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/laineypls
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/em379
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/ecruz13
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/eryzna
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-sp-000 - left on 2019-10-01 
",1,1,http://learn.co/eliassaleh123
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,7,7,http://learn.co/destro1234
Program: UX Design,Cohort: online-ux-pt-090919,Pacing: Part Time,,0,0,http://learn.co/elirudite
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/elijah1331
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/eli1771
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/elisa0109
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/elisabeth59
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,,3,3,http://learn.co/munroe1786
Program: UX Design,Cohort: online-ux-pt-120219,Pacing: Part Time,,0,0,http://learn.co/e2871ba7-89cd-449d-a586-24c75d5b9d02
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/lizziesmalls
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-081219,Pacing: Part Time,,4,4,http://learn.co/eannefawcett
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,7,7,http://learn.co/ejimen
Program: UX Design,Cohort: online-ux-pt-090919,Pacing: Part Time,,0,0,http://learn.co/db7ce787-44e1-4914-9d26-d14527bd1e8c
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ems1121
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/mvlt18
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/ellefaraday
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,4,4,http://learn.co/ehatlebe
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ellenpu251
Program: UX Design,Cohort: online-ux-pt-081919,Pacing: Part Time,,0,0,http://learn.co/d2974801-1dc0-4a10-9c5b-3f7951d0e1c4
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/elliotkuok
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/elvingarcia
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-102218,Pacing: Part Time,,9,9,http://learn.co/eburmester
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/klovae
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,0,0,http://learn.co/tateejt
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",2,2,http://learn.co/emilandreasyan
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-081219,Pacing: Full Time,,3,3,http://learn.co/emilia-m26
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,3,3,http://learn.co/zemilka
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/ejgann
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-12-03 
",1,1,http://learn.co/thecodepixi
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/howardemilya
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-071519,Pacing: Full Time,,1,1,http://learn.co/emilylillie
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/emiles4
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/e46and2
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,24,24,http://learn.co/esugano
Program: UX Design,Cohort: online-ux-pt-090919,Pacing: Part Time,,0,0,http://learn.co/e336d603-198f-4daf-ab4e-b13f7343ce85
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,22,22,http://learn.co/emilywelsch
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/eeminovic
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-071519,Pacing: Full Time,,2,2,http://learn.co/emmamfitzgerald
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/effreeman
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/sunkiss210
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/oemmeg
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,13,13,http://learn.co/z00kie
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/erodxd
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,0,0,http://learn.co/ericaniag
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/eclark0013
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-071618-part-time - left on 2018-09-12 
",17,17,http://learn.co/ericfiorani
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/0216johnsoneric
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,,2,2,http://learn.co/ericiscoding
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/levyeric10
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/elin9763
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-081219,Pacing: Full Time,,0,0,http://learn.co/eloudon
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-100619,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-04 
",0,0,http://learn.co/emanningt
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-110419 - left on 2019-10-31 
",0,0,http://learn.co/blade9401
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/eric-razor
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-031119,Pacing: Part Time,"Past Cohorts:
            online-ds-ft-031119 - left on 2019-03-15 
",2,2,http://learn.co/swede0623
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/ericabasak
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/ericalittle90
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/eleemw
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-120919,Pacing: Part Time,,0,0,http://learn.co/eriikcasstro
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/chefkasperson
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            onl01-seng-pt-100619 - left on 2019-11-06 
online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-04 
online-web-pt-090919 - left on 2019-09-05 
",0,0,http://learn.co/ecmabernathy
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,7,7,http://learn.co/egreen724
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/eland05
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,2,2,http://learn.co/eponsonby
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2019-04-05 
online-web-ft-041519 - left on 2019-04-06 
v-000 - left on 2019-04-06 
online-web-ft-041519 - left on 2019-04-07 
v-000 - left on 2019-04-07 
online-web-ft-041519 - left on 2019-04-08 
v-000 - left on 2019-04-08 
online-web-ft-041519 - left on 2019-04-09 
v-000 - left on 2019-04-09 
online-web-ft-041519 - left on 2019-04-10 
v-000 - left on 2019-04-10 
online-web-ft-041519 - left on 2019-04-11 
v-000 - left on 2019-04-12 
online-web-ft-041519 - left on 2019-04-13 
v-000 - left on 2019-04-14 
v-000 - left on 2019-04-13 
online-web-ft-041519 - left on 2019-04-14 
online-web-ft-041519 - left on 2019-04-15 
v-000 - left on 2019-04-15 
online-web-ft-041519 - left on 2019-04-16 
v-000 - left on 2019-04-16 
online-web-ft-041519 - left on 2019-04-17 
v-000 - left on 2019-04-17 
online-web-ft-041519 - left on 2019-04-18 
v-000 - left on 2019-04-18 
online-web-ft-041519 - left on 2019-04-19 
v-000 - left on 2019-04-19 
online-web-ft-041519 - left on 2019-04-20 
v-000 - left on 2019-04-20 
v-000 - left on 2019-04-21 
online-web-ft-041519 - left on 2019-04-22 
v-000 - left on 2019-04-22 
online-web-ft-041519 - left on 2019-04-21 
online-web-ft-041519 - left on 2019-04-23 
v-000 - left on 2019-04-23 
online-web-ft-041519 - left on 2019-04-24 
v-000 - left on 2019-04-24 
online-web-ft-041519 - left on 2019-04-25 
v-000 - left on 2019-04-25 
online-web-ft-041519 - left on 2019-04-26 
v-000 - left on 2019-04-26 
online-web-ft-041519 - left on 2019-04-27 
v-000 - left on 2019-04-27 
online-web-ft-041519 - left on 2019-04-28 
v-000 - left on 2019-04-28 
online-web-ft-041519 - left on 2019-04-29 
v-000 - left on 2019-04-29 
online-web-ft-041519 - left on 2019-04-30 
v-000 - left on 2019-04-30 
online-web-ft-041519 - left on 2019-05-01 
v-000 - left on 2019-05-01 
v-000 - left on 2019-05-02 
online-web-ft-041519 - left on 2019-05-02 
online-web-ft-041519 - left on 2019-05-03 
v-000 - left on 2019-05-03 
online-web-ft-041519 - left on 2019-05-04 
v-000 - left on 2019-05-04 
online-web-ft-041519 - left on 2019-05-05 
v-000 - left on 2019-05-05 
online-web-ft-041519 - left on 2019-05-06 
v-000 - left on 2019-05-06 
online-web-ft-041519 - left on 2019-05-07 
v-000 - left on 2019-05-07 
v-000 - left on 2019-05-08 
online-web-ft-041519 - left on 2019-05-09 
online-web-ft-041519 - left on 2019-05-08 
v-000 - left on 2019-05-09 
online-web-ft-041519 - left on 2019-05-10 
v-000 - left on 2019-05-10 
online-web-ft-041519 - left on 2019-05-11 
v-000 - left on 2019-05-11 
online-web-ft-041519 - left on 2019-05-12 
v-000 - left on 2019-05-12 
v-000 - left on 2019-05-13 
online-web-ft-041519 - left on 2019-05-13 
online-web-ft-041519 - left on 2019-05-14 
v-000 - left on 2019-05-14 
online-web-ft-041519 - left on 2019-05-15 
v-000 - left on 2019-05-15 
online-web-ft-041519 - left on 2019-05-16 
v-000 - left on 2019-05-16 
online-web-ft-041519 - left on 2019-05-17 
v-000 - left on 2019-05-17 
online-web-ft-041519 - left on 2019-05-18 
v-000 - left on 2019-05-18 
v-000 - left on 2019-05-19 
online-web-ft-041519 - left on 2019-05-20 
v-000 - left on 2019-05-20 
online-web-ft-041519 - left on 2019-05-19 
online-web-ft-041519 - left on 2019-05-21 
v-000 - left on 2019-05-21 
online-web-ft-041519 - left on 2019-05-22 
v-000 - left on 2019-05-22 
online-web-ft-041519 - left on 2019-12-14 
",4,4,http://learn.co/ermarie
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/erinstansbury
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/erinrrose
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-092418,Pacing: Full Time,"Past Cohorts:
            v-000 - left on 2018-09-20 
",6,6,http://learn.co/larryvsdata
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/generyk
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/ellerena1
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-12-10 
",1,1,http://learn.co/ess91
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,0,0,http://learn.co/goodguyguf
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/emanao
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/evancarlsen
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,"Past Cohorts:
            online-web-ft-081219 - left on 2019-10-18 
online-web-ft-061019 - left on 2019-06-20 
",1,1,http://learn.co/ejeffries1
